,start,end,studentid,transcript
693,1:21:07,1:21:09,29ed6943-18c9-4b1d-ab32-b1a83df77d84,do we pin it for now.
694,1:21:10,1:21:12,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yes, good idea can i can."
695,1:21:14,1:21:15,29ed6943-18c9-4b1d-ab32-b1a83df77d84,maybe you do.
696,1:21:16,1:21:17,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah i cannot.
697,1:21:18,1:21:18,29ed6943-18c9-4b1d-ab32-b1a83df77d84,oh yeah i got it.
698,1:21:22,1:21:23,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,you got.
699,1:21:23,1:21:24,,yeah.
700,1:21:25,1:21:27,41327c6b-fe54-449a-94aa-09f0b291dd58,the messages here are not shown to the.
701,1:21:27,1:21:28,41327c6b-fe54-449a-94aa-09f0b291dd58,students right.
702,1:21:28,1:21:29,41327c6b-fe54-449a-94aa-09f0b291dd58," no, no."
703,1:21:29,1:21:31,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,it's private to me yeah yeah.
704,1:21:33,1:21:37,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i think general is open to students indigo.
705,1:21:38,1:21:40,41327c6b-fe54-449a-94aa-09f0b291dd58," yes, the general one is yeah."
706,1:21:43,1:21:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,so maybe.
707,1:21:45,1:21:45,41327c6b-fe54-449a-94aa-09f0b291dd58,you could maybe.
708,1:21:46,1:22:02,41327c6b-fe54-449a-94aa-09f0b291dd58," perhaps share our questions there like if you didn't get a content like if you have a question about the content, we can, maybe first share their try to answer each other's and then share the content team because probably are going to be slow."
709,1:22:03,1:22:13,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah you're all going to be, at the same time right so that's good like we will be probably more fresh than the content team because, like."
710,1:22:15,1:22:35,41327c6b-fe54-449a-94aa-09f0b291dd58," they are not the actual content developers, they are just previous year ts and probably not very fresh so i'm not very optimistic about the content health team, this year, i mean because it's new and let's see if it works out but yeah first let's rely on on ourselves first."
711,1:22:37,1:22:48,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah and also like we can do some fun activities as a makeup, but it will be good to you know, try to help each other in terms of difficulties in the content in the general channel."
712,1:22:50,1:22:58,29ed6943-18c9-4b1d-ab32-b1a83df77d84,yeah is it a cool if i drop this zoom meeting link that we're using for the pre course into the main channel general.
713,1:22:58,1:23:00,41327c6b-fe54-449a-94aa-09f0b291dd58,by menu in the general for the.
714,1:23:00,1:23:01,29ed6943-18c9-4b1d-ab32-b1a83df77d84,yeah paper.
715,1:23:01,1:23:01,41327c6b-fe54-449a-94aa-09f0b291dd58," yes, yes yeah."
716,1:23:02,1:23:03,29ed6943-18c9-4b1d-ab32-b1a83df77d84,all right.
717,1:23:03,1:23:04,29ed6943-18c9-4b1d-ab32-b1a83df77d84,yeah good at.
718,1:23:04,1:23:08,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,all no and then i'll let my pod know separately as well that we're doing.
719,1:23:09,1:23:10,29ed6943-18c9-4b1d-ab32-b1a83df77d84,i didn't ask him a striking.
720,1:23:10,1:23:25,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah and maybe we can take like a kind of there is no formal registration, so we can just say if you're attending give a thumbs up or something to the post or yeah yeah so it's just very casual like."
721,1:23:26,1:23:34,41327c6b-fe54-449a-94aa-09f0b291dd58," we can even do it per day, like you, can we can introduce each other, we can say like i'm doing this day like how many is showing up like your thumbs up."
722,1:23:35,1:23:37,41327c6b-fe54-449a-94aa-09f0b291dd58,it's just not that.
723,1:23:40,1:23:42,29ed6943-18c9-4b1d-ab32-b1a83df77d84," i'm not able to pin this message, though."
724,1:23:44,1:23:45,29ed6943-18c9-4b1d-ab32-b1a83df77d84,so and i'll see what to do.
725,1:23:47,1:23:48,41327c6b-fe54-449a-94aa-09f0b291dd58,maybe me.
726,1:23:48,1:23:49,29ed6943-18c9-4b1d-ab32-b1a83df77d84,i just.
727,1:23:49,1:23:52,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,managed messages campaign trouble why.
728,1:23:53,1:23:55,fc07718b-853d-4a8f-8fd8-3c08aa713ede,which message the zoom link for the.
729,1:23:56,1:24:03,29ed6943-18c9-4b1d-ab32-b1a83df77d84,what we're so i just posted an indigo general and i can't pin it like i just did for the one hour thx.
730,1:24:04,1:24:05,41327c6b-fe54-449a-94aa-09f0b291dd58,maybe this is.
731,1:24:05,1:24:08,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i can either yeah yeah i can't pin maybe or.
732,1:24:09,1:24:12,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah i don't have i don't.
733,1:24:14,1:24:16,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," all right, well."
734,1:24:18,1:24:26,29ed6943-18c9-4b1d-ab32-b1a83df77d84," i guess it's like locked by enemies like main group rush, do you want to like ask them if they'll give you access to like change it, since you're the mega pod later."
735,1:24:27,1:24:29,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah i mean i should take a habit for that.
736,1:24:31,1:24:31,41327c6b-fe54-449a-94aa-09f0b291dd58,i can ask.
737,1:24:32,1:24:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,you how did you pin it in the other.
738,1:24:35,1:24:39,29ed6943-18c9-4b1d-ab32-b1a83df77d84,you click the more option on a message that says like pendants.
739,1:24:39,1:24:40,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,has more options okay.
740,1:24:40,1:24:43,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,so i never see that which is interesting.
741,1:24:43,1:24:45,29ed6943-18c9-4b1d-ab32-b1a83df77d84,huh i do.
742,1:24:45,1:24:51,41327c6b-fe54-449a-94aa-09f0b291dd58,it in our private one in the like you know pod channel.
743,1:24:51,1:24:53,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah i can't come there either oh.
744,1:24:56,1:24:57,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so.
745,1:24:58,1:25:02,41327c6b-fe54-449a-94aa-09f0b291dd58,how can we get everyone on skirt now like.
746,1:25:03,1:25:05,41327c6b-fe54-449a-94aa-09f0b291dd58,email them again the ones missing.
747,1:25:06,1:25:14,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," well, so we don't know yet who's missing until they until they make this part command for us in order to check the users."
748,1:25:15,1:25:16,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,because there's workbench.
749,1:25:16,1:25:20,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yet this court won't show us, who is in the channel and."
750,1:25:20,1:25:22,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,offline so they're offline or.
751,1:25:22,1:25:25,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,invisible we won't know if they've joined.
752,1:25:26,1:25:28,41327c6b-fe54-449a-94aa-09f0b291dd58," by but i found the trick, i think."
753,1:25:28,1:25:35,41327c6b-fe54-449a-94aa-09f0b291dd58," them today, so it looks like we can search people here."
754,1:25:36,1:25:37,41327c6b-fe54-449a-94aa-09f0b291dd58,so.
755,1:25:37,1:25:39,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,i yeah you can search for their name.
756,1:25:39,1:25:43,41327c6b-fe54-449a-94aa-09f0b291dd58," that's right the ad, starting with the ads like you know you can search the name."
757,1:25:44,1:25:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,that's true yeah you can search if they're here.
758,1:25:46,1:25:49,,like let's i don't know.
759,1:25:52,1:25:55,41327c6b-fe54-449a-94aa-09f0b291dd58," it's not here, i guess here as well."
760,1:25:57,1:26:02,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah like in your message bar, you can also search people by starting with."
761,1:26:05,1:26:08,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah that's how i found you guys.
762,1:26:09,1:26:11,41327c6b-fe54-449a-94aa-09f0b291dd58," you know, it might be useful."
763,1:26:11,1:26:13,fc07718b-853d-4a8f-8fd8-3c08aa713ede,that offline people too.
764,1:26:14,1:26:15,41327c6b-fe54-449a-94aa-09f0b291dd58,i think so yeah.
765,1:26:16,1:26:17,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,let me try.
766,1:26:18,1:26:20,fc07718b-853d-4a8f-8fd8-3c08aa713ede," if it does, i know something really is just one person."
767,1:26:24,1:26:25,41327c6b-fe54-449a-94aa-09f0b291dd58,and also like it.
768,1:26:27,1:26:29,,shows everyone.
769,1:26:30,1:26:43,41327c6b-fe54-449a-94aa-09f0b291dd58," in that place which message before like in each channel when we start with add, i think it shows the people who have messaged there before so it's it's not really."
770,1:26:44,1:26:47,41327c6b-fe54-449a-94aa-09f0b291dd58,the people who are in this channel is just about.
771,1:26:47,1:26:48,,people who message.
772,1:26:49,1:26:52,41327c6b-fe54-449a-94aa-09f0b291dd58,so these still need to search the people who never messaged before.
773,1:26:58,1:27:09,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so yeah i guess we just did to just keep emailing until they show an activity somewhere in this court like maybe introduction they introduce themselves.
774,1:27:16,1:27:23,41327c6b-fe54-449a-94aa-09f0b291dd58," better how many students, how many of your students do you expect that they will attend."
775,1:27:24,1:27:26,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,for i think for me.
776,1:27:26,1:27:27,41327c6b-fe54-449a-94aa-09f0b291dd58,yours is for.
777,1:27:27,1:27:28,29ed6943-18c9-4b1d-ab32-b1a83df77d84,free course.
778,1:27:29,1:27:30,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
779,1:27:31,1:27:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84,so far.
780,1:27:33,1:27:33,,that's.
781,1:27:35,1:27:36,a1958a61-a8ce-4002-9980-c66db01f95fe,at least two.
782,1:27:38,1:27:39,41327c6b-fe54-449a-94aa-09f0b291dd58,zero wow.
783,1:27:39,1:27:43,fc07718b-853d-4a8f-8fd8-3c08aa713ede," well, i only have one student whose message, and this is not showing up."
784,1:27:44,1:27:44,41327c6b-fe54-449a-94aa-09f0b291dd58,oh.
785,1:27:46,1:27:47,41327c6b-fe54-449a-94aa-09f0b291dd58,name_1 yeah.
786,1:27:47,1:27:47,,i.
787,1:27:49,1:27:49,41327c6b-fe54-449a-94aa-09f0b291dd58,oh that's.
788,1:27:50,1:27:55,41327c6b-fe54-449a-94aa-09f0b291dd58," a interesting, so i guess, we are mostly junior part like."
789,1:27:57,1:28:00,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so probably a lot of sense.
790,1:28:00,1:28:02,fc07718b-853d-4a8f-8fd8-3c08aa713ede," i have a mathematics, professor."
791,1:28:09,1:28:09,fc07718b-853d-4a8f-8fd8-3c08aa713ede,neuroscience data.
792,1:28:15,1:28:17,29ed6943-18c9-4b1d-ab32-b1a83df77d84,professor my last year to.
793,1:28:17,1:28:22,29ed6943-18c9-4b1d-ab32-b1a83df77d84,he had forced his his graduate students come so he said he did himself to slows more fair.
794,1:28:23,1:28:24,41327c6b-fe54-449a-94aa-09f0b291dd58,wow.
795,1:28:26,1:28:30,41327c6b-fe54-449a-94aa-09f0b291dd58,interesting how come you you got the senior pot like.
796,1:28:30,1:28:33,fc07718b-853d-4a8f-8fd8-3c08aa713ede,i don't know what's happening yeah.
797,1:28:33,1:28:37,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah he somehow he got tagged as a super genius.
798,1:28:39,1:28:43,29ed6943-18c9-4b1d-ab32-b1a83df77d84," i guess, if you like, thought your description saying you don't have any neuroscience experience."
799,1:28:44,1:28:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,might get the.
800,1:28:45,1:28:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,message yeah.
801,1:28:46,1:28:50,41327c6b-fe54-449a-94aa-09f0b291dd58,probably some maybe citations and looked up your google scholar or.
802,1:28:52,1:28:53,41327c6b-fe54-449a-94aa-09f0b291dd58,maybe degrees.
803,1:28:56,1:28:56,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
804,1:28:56,1:28:57,fc07718b-853d-4a8f-8fd8-3c08aa713ede,once vacation so i don't know.
805,1:29:01,1:29:07,41327c6b-fe54-449a-94aa-09f0b291dd58," nice thank you next time around, better like it's actually more fun, you know it's more."
806,1:29:08,1:29:22,41327c6b-fe54-449a-94aa-09f0b291dd58,chill and also more refreshing when they really don't know anything you practice better teaching like they don't ask difficult questions so you can actually as there are a lot of their questions yeah.
807,1:29:23,1:29:23,,cool.
808,1:29:25,1:29:28,41327c6b-fe54-449a-94aa-09f0b291dd58,anything else love to this cause.
809,1:29:29,1:29:32,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,so are we all in the same we're all yesterday.
810,1:29:33,1:29:36,41327c6b-fe54-449a-94aa-09f0b291dd58,yesterday human or an eastern time zone.
811,1:29:36,1:29:38,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah are you.
812,1:29:38,1:29:39,41327c6b-fe54-449a-94aa-09f0b291dd58,i'm not.
813,1:29:42,1:29:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," okay, but we're on the same time slot yes yeah."
814,1:29:45,1:29:49,41327c6b-fe54-449a-94aa-09f0b291dd58,i just chose my time slot late night.
815,1:29:50,1:30:04,41327c6b-fe54-449a-94aa-09f0b291dd58," because i mean yeah it's hard for me to do my day because i'm still working in the company, so i still have some obligations to do in the morning yeah right."
816,1:30:06,1:30:06,,cool.
817,1:30:07,1:30:09,41327c6b-fe54-449a-94aa-09f0b291dd58,anything else.
818,1:30:12,1:30:14,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,as we're ready for tomorrow.
819,1:30:15,1:30:16,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
820,1:30:18,1:30:22,0b2e580e-b701-42a7-a355-253910aa8871," so actually after the hour break, then the next person takes takes over right to."
821,1:30:22,1:30:23,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,teach him yeah.
822,1:30:24,1:30:30,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," and i guess, we can just hang in the chat just let them know next."
823,1:30:30,1:30:33,fc07718b-853d-4a8f-8fd8-3c08aa713ede,is the hour america like specific time or just when the students feel like it.
824,1:30:34,1:30:36,41327c6b-fe54-449a-94aa-09f0b291dd58," ah, no specific time."
825,1:30:40,1:30:46,a1958a61-a8ce-4002-9980-c66db01f95fe," i think it's an iron after the first session, and then the hour break and it's there are half second session."
826,1:30:49,1:30:51,41327c6b-fe54-449a-94aa-09f0b291dd58,one hour 45 minutes.
827,1:30:51,1:30:54,41327c6b-fe54-449a-94aa-09f0b291dd58,like like he wasn't the slide that break down.
828,1:30:55,1:30:55,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,not the same.
829,1:30:55,1:30:59,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,schedule is like a normal day just without the intro and natural.
830,1:31:01,1:31:05,fc07718b-853d-4a8f-8fd8-3c08aa713ede," yeah yes, like in the slides that they presented that word schedule like."
831,1:31:05,1:31:09,a1958a61-a8ce-4002-9980-c66db01f95fe,right yeah hour 45 minute and our break and i'm afraid.
832,1:31:10,1:31:13,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah and i think they're supposed to be watching to our true.
833,1:31:15,1:31:21,41327c6b-fe54-449a-94aa-09f0b291dd58," haha no, there is no i'll try after before the break yeah so there's only after after the second session."
834,1:31:22,1:31:25,41327c6b-fe54-449a-94aa-09f0b291dd58,so they're gonna be watching intros and outros separately by themselves.
835,1:31:26,1:31:40,41327c6b-fe54-449a-94aa-09f0b291dd58," but i think we should really encourage them because they usually don't, so we should maybe start the day with checking and asking questions discussing the intro because because you really interest really important in terms of."
836,1:31:42,1:31:49,41327c6b-fe54-449a-94aa-09f0b291dd58," being actually doing the content, the ultra is not that important it's usually high level like research directions and."
837,1:31:51,1:32:00,41327c6b-fe54-449a-94aa-09f0b291dd58," i mean it's good about not super essential to do, for example, the next day, because each days usually different so delta, is not that essential to do the next day."
838,1:32:01,1:32:12,41327c6b-fe54-449a-94aa-09f0b291dd58," but your intro is like a super important some of them are really heavy it will be even better if we asked them to watch of days before like one day before, rather than just before the."
839,1:32:13,1:32:19,41327c6b-fe54-449a-94aa-09f0b291dd58,exercise because sometimes they need to spend more time and go and learn more and.
840,1:32:20,1:32:23,41327c6b-fe54-449a-94aa-09f0b291dd58,like they might have a questions to ask.
841,1:32:24,1:32:34,41327c6b-fe54-449a-94aa-09f0b291dd58," so so before each day, we should, i think, say go watch out for an intro of the next day and start asking questions in the discord."
842,1:32:36,1:32:40,41327c6b-fe54-449a-94aa-09f0b291dd58," and yeah make sure you know and practice, the intro context."
843,1:32:43,1:32:44,,yeah.
844,1:33:14,1:33:21,41327c6b-fe54-449a-94aa-09f0b291dd58,so are we gonna do that thing that i said that be create one post.
845,1:33:23,1:33:28,41327c6b-fe54-449a-94aa-09f0b291dd58,for each session and then ask people to thumbs up for that session.
846,1:33:30,1:33:42,41327c6b-fe54-449a-94aa-09f0b291dd58," so that we can actually keep track of how people are coming in each day because some people, students, some students some students emailed me that they're coming only sometimes some days."
847,1:33:43,1:33:47,41327c6b-fe54-449a-94aa-09f0b291dd58,so that's also helpful to keep track of how many people are coming.
848,1:33:48,1:33:52,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so so then each person each person during that session can.
849,1:33:53,1:34:00,41327c6b-fe54-449a-94aa-09f0b291dd58," post and we will sequentially post after another, in the same order, it will kind of be spamming their."
850,1:34:02,1:34:04,41327c6b-fe54-449a-94aa-09f0b291dd58,application and also allowing them to.
851,1:34:06,1:34:07,41327c6b-fe54-449a-94aa-09f0b291dd58,up separately.
852,1:34:10,1:34:16,41327c6b-fe54-449a-94aa-09f0b291dd58,so the first person i think name_1 you're gonna write the boiler plates that we will copy and paste.
853,1:34:20,1:34:21,0b2e580e-b701-42a7-a355-253910aa8871,no pressure haha.
854,1:34:21,1:34:21,,oh.
855,1:34:22,1:34:27,0b2e580e-b701-42a7-a355-253910aa8871,yeah so i'm just gonna say thumbs up if you plan on attending or do you want me to.
856,1:34:27,1:34:30,0b2e580e-b701-42a7-a355-253910aa8871,give an introduction to just introduce yourself.
857,1:34:30,1:34:34,41327c6b-fe54-449a-94aa-09f0b291dd58,and you will be doing this happy too excited to.
858,1:34:36,1:34:37,41327c6b-fe54-449a-94aa-09f0b291dd58,give a thumbs up if you wanna.
859,1:34:39,1:34:41,41327c6b-fe54-449a-94aa-09f0b291dd58,if you are joining my session.
860,1:34:42,1:34:46,0b2e580e-b701-42a7-a355-253910aa8871," okay, and then everyone else will sequentially say in my session is here, sums up."
861,1:34:47,1:34:55,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah okay yeah let's not make it to personas that we can actually copy paste if you make your papers, it will be plagiarism if the topic."
862,1:34:56,1:35:00,41327c6b-fe54-449a-94aa-09f0b291dd58,so it is hello i'm already like mrs i'll be.
863,1:35:01,1:35:04,41327c6b-fe54-449a-94aa-09f0b291dd58,your session ta for this.
864,1:35:05,1:35:08,41327c6b-fe54-449a-94aa-09f0b291dd58,give a thumbs up if you're going to go.
865,1:35:09,1:35:13,0b2e580e-b701-42a7-a355-253910aa8871," okay, should we do, should we do sessions or days like day one day."
866,1:35:13,1:35:15,41327c6b-fe54-449a-94aa-09f0b291dd58," sessions, we are dividing per session."
867,1:35:15,1:35:16,41327c6b-fe54-449a-94aa-09f0b291dd58,right so because.
868,1:35:17,1:35:21,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yes, okay one second one for us yeah."
869,1:35:21,1:35:28,41327c6b-fe54-449a-94aa-09f0b291dd58," so we are allowing them like super flexibility so that they can even choose to our blogs, not the whole day."
870,1:35:30,1:35:38,0b2e580e-b701-42a7-a355-253910aa8871,yeah i just think there might be more questions created like oh what's what's the first session what's the second session for each day how do i know which one to sign up for.
871,1:35:38,1:35:48,41327c6b-fe54-449a-94aa-09f0b291dd58,oh alright so yeah give the name of the contents like people say session one of calculus or session to of linear algebra.
872,1:35:49,1:35:53,29ed6943-18c9-4b1d-ab32-b1a83df77d84,but they've never seen a notebooks they don't know the format of like sessions and like tutorials and that kind of thing.
873,1:35:55,1:35:55,29ed6943-18c9-4b1d-ab32-b1a83df77d84,they like.
874,1:35:56,1:35:58,29ed6943-18c9-4b1d-ab32-b1a83df77d84,to be one on linear algebra.
875,1:36:00,1:36:11,41327c6b-fe54-449a-94aa-09f0b291dd58," but i think yeah they don't need to go look up the format just yet they just need to know how much time you will take, we just need to say each session is like two hour."
876,1:36:11,1:36:23,41327c6b-fe54-449a-94aa-09f0b291dd58," and we will do linear algebra like how we do it is a surprise to them like they just need to decide whether they know the topic, they are available, and i mean they like you're not."
877,1:36:25,1:36:26,41327c6b-fe54-449a-94aa-09f0b291dd58,as i don't think.
878,1:36:26,1:36:27,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,is there a way to be.
879,1:36:29,1:36:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,is there a way to create a time that will show up as local time in discord.
880,1:36:35,1:36:37,41327c6b-fe54-449a-94aa-09f0b291dd58,oh yeah that will be really helpful as.
881,1:36:37,1:36:43,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," possible, because then we could then we could just say what session one is like this."
882,1:36:43,1:36:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,from here.
883,1:36:44,1:36:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," from this time, this time."
884,1:36:48,1:36:52,41327c6b-fe54-449a-94aa-09f0b291dd58,why or how but we just pin the schedule of every day.
885,1:36:53,1:36:55,41327c6b-fe54-449a-94aa-09f0b291dd58,i keep referring to it.
886,1:36:56,1:36:56,fc07718b-853d-4a8f-8fd8-3c08aa713ede,because like.
887,1:36:57,1:36:58,41327c6b-fe54-449a-94aa-09f0b291dd58,ah yeah.
888,1:37:05,1:37:19,41327c6b-fe54-449a-94aa-09f0b291dd58," okay, then let's be clear for the first time, like let's give actually time slots for the for the refresher but i'll find a way to keep reminding them of that schedule every day."
889,1:37:27,1:37:28,41327c6b-fe54-449a-94aa-09f0b291dd58,isn't that better.
890,1:37:29,1:37:29,41327c6b-fe54-449a-94aa-09f0b291dd58,than thumbs up.
891,1:37:35,1:37:39,0b2e580e-b701-42a7-a355-253910aa8871,send it to the mega pod you're saying calendar invite.
892,1:37:39,1:37:41,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so for for each.
893,1:37:41,1:37:47,41327c6b-fe54-449a-94aa-09f0b291dd58," of our sessions, he will create a calendar invite so that you know if they're joining."
894,1:37:47,1:37:53,41327c6b-fe54-449a-94aa-09f0b291dd58,they say yes appear exactly how much time is it and we will know how many people are joining.
895,1:37:56,1:37:59,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,so that i don't be i think that'll create.
896,1:38:02,1:38:05,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,that would be like six invites.
897,1:38:05,1:38:15,29ed6943-18c9-4b1d-ab32-b1a83df77d84," yeah i think it's more of it like if if given the numbers of who we have right now like, if i know max 20 people like i think it's good for me like it's actually change what i'm going to do, and then."
898,1:38:16,1:38:23,29ed6943-18c9-4b1d-ab32-b1a83df77d84," if i have like a lot of people i can just email on the discord or someone's available to income join, because we are all the ways you can't join what's the point of."
899,1:38:24,1:38:24,29ed6943-18c9-4b1d-ab32-b1a83df77d84,me la.
900,1:38:24,1:38:27,29ed6943-18c9-4b1d-ab32-b1a83df77d84,name_17 or five students like i'm still going to.
901,1:38:28,1:38:31,41327c6b-fe54-449a-94aa-09f0b291dd58,work last doesn't make so much sense to know how many people are joining.
902,1:38:31,1:38:41,29ed6943-18c9-4b1d-ab32-b1a83df77d84,and for the students like they're they're so confused right now i like they're all messaged me about like this little thing that little thing and i don't want to create something else for them to worry about like a.
903,1:38:43,1:38:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,like here's the zoom room if you're going to the.
904,1:38:44,1:38:50,29ed6943-18c9-4b1d-ab32-b1a83df77d84," pre course you just use this every day, you know and it'll be seven if you want to drop in or now or whatever like."
905,1:38:51,1:38:51,a1958a61-a8ce-4002-9980-c66db01f95fe,yeah.
906,1:38:52,1:38:53,29ed6943-18c9-4b1d-ab32-b1a83df77d84," full simpler, but doesn't have to be."
907,1:38:54,1:39:01,29ed6943-18c9-4b1d-ab32-b1a83df77d84," we're not going to see these people again, you know we're going to see like eight of them 10 of them it'll be a complete different groups and then we'll have like our own formats and everything."
908,1:39:03,1:39:04,29ed6943-18c9-4b1d-ab32-b1a83df77d84,i don't know.
909,1:39:04,1:39:06,0b2e580e-b701-42a7-a355-253910aa8871,i feel yeah i agree with that.
910,1:39:07,1:39:15,41327c6b-fe54-449a-94aa-09f0b291dd58," but, but then, how do we make sure that they are actually know the timing, because it's their first time probably they're gonna some of them are gonna be confused about the schedule."
911,1:39:17,1:39:17,a1958a61-a8ce-4002-9980-c66db01f95fe,maybe.
912,1:39:19,1:39:19,29ed6943-18c9-4b1d-ab32-b1a83df77d84,like.
913,1:39:20,1:39:26,29ed6943-18c9-4b1d-ab32-b1a83df77d84,you know the day starts at 130 eastern time and i tell them to convert it into their own time zone if they're not in in my time zone.
914,1:39:26,1:39:27,29ed6943-18c9-4b1d-ab32-b1a83df77d84,and then.
915,1:39:28,1:39:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84,we can just tell them the second don't take like an hour break whoever's that day.
916,1:39:33,1:39:40,29ed6943-18c9-4b1d-ab32-b1a83df77d84," or in discord recruiters message, the second session starting at i think what is it like a 4:30pm eastern or something like that."
917,1:39:41,1:39:42,,yeah.
918,1:39:44,1:39:45,a1958a61-a8ce-4002-9980-c66db01f95fe,we're just an.
919,1:39:45,1:39:48,a1958a61-a8ce-4002-9980-c66db01f95fe,hour before each session starts so.
920,1:39:48,1:39:55,a1958a61-a8ce-4002-9980-c66db01f95fe,yeah like the day for the first session is like an hour before your session supposed to start just remind everyone that starts in an hour.
921,1:39:55,1:39:55,a1958a61-a8ce-4002-9980-c66db01f95fe,and then.
922,1:39:57,1:40:02,a1958a61-a8ce-4002-9980-c66db01f95fe,for the second session whenever it goes to break just be like will rejoin in an hour and like this.
923,1:40:02,1:40:07,29ed6943-18c9-4b1d-ab32-b1a83df77d84," like that, because then they don't have to worry about converting times you know they just know okay one hour for whatever it is right now."
924,1:40:08,1:40:12,0b2e580e-b701-42a7-a355-253910aa8871," how about i like that, and then maybe just right now, as the first day."
925,1:40:12,1:40:18,0b2e580e-b701-42a7-a355-253910aa8871,i'll just send an kind of an overview of how the next three days are going to work there's going to be three different.
926,1:40:19,1:40:25,0b2e580e-b701-42a7-a355-253910aa8871,sessions on linear algebra calculus and statistics it's going to be five hours with an hour break in between.
927,1:40:25,1:40:27,0b2e580e-b701-42a7-a355-253910aa8871,and then we'll.
928,1:40:27,1:40:28,0b2e580e-b701-42a7-a355-253910aa8871,send out more information.
929,1:40:29,1:40:29,29ed6943-18c9-4b1d-ab32-b1a83df77d84,in one zoom.
930,1:40:30,1:40:31,0b2e580e-b701-42a7-a355-253910aa8871,type of thing.
931,1:40:31,1:40:31,,you have.
932,1:40:32,1:40:33,41327c6b-fe54-449a-94aa-09f0b291dd58,to get this.
933,1:40:33,1:40:34,41327c6b-fe54-449a-94aa-09f0b291dd58,time right.
934,1:40:38,1:40:40,41327c6b-fe54-449a-94aa-09f0b291dd58,which is going to be the same every day for them like.
935,1:40:40,1:40:42,41327c6b-fe54-449a-94aa-09f0b291dd58,that start time is going to be fixed every day.
936,1:40:43,1:40:48,41327c6b-fe54-449a-94aa-09f0b291dd58," so they just kind of really, really need to remember converted bonds and sticky."
