start,end,studentid,transcript
1:23:00,1:23:01,29ed6943-18c9-4b1d-ab32-b1a83df77d84,yeah paper.
1:23:01,1:23:01,41327c6b-fe54-449a-94aa-09f0b291dd58," Yes, yes yeah."
1:23:02,1:23:03,29ed6943-18c9-4b1d-ab32-b1a83df77d84,All right.
1:23:03,1:23:04,29ed6943-18c9-4b1d-ab32-b1a83df77d84,yeah good at.
1:23:04,1:23:08,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,All no and then i'll let my pod know separately as well that we're doing.
1:23:09,1:23:10,29ed6943-18c9-4b1d-ab32-b1a83df77d84,I didn't ask him a striking.
1:23:10,1:23:25,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah and maybe we can take like a kind of there is no formal registration, so we can just say if you're attending give a thumbs up or something to the post or yeah yeah so it's just very casual like."
1:23:26,1:23:34,41327c6b-fe54-449a-94aa-09f0b291dd58," We can even do it per day, like you, can we can introduce each other, we can say like i'm doing this day like how many is showing up like your thumbs up."
1:23:35,1:23:37,41327c6b-fe54-449a-94aa-09f0b291dd58,it's just not that.
1:23:40,1:23:42,29ed6943-18c9-4b1d-ab32-b1a83df77d84," i'm not able to pin this message, though."
1:23:44,1:23:45,29ed6943-18c9-4b1d-ab32-b1a83df77d84,So and i'll see what to do.
1:23:47,1:23:48,41327c6b-fe54-449a-94aa-09f0b291dd58,Maybe me.
1:23:48,1:23:49,29ed6943-18c9-4b1d-ab32-b1a83df77d84,I just.
1:23:49,1:23:52,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,managed messages campaign trouble why.
1:23:53,1:23:55,fc07718b-853d-4a8f-8fd8-3c08aa713ede,Which message the zoom link for the.
1:23:56,1:24:03,29ed6943-18c9-4b1d-ab32-b1a83df77d84,What we're so I just posted an indigo general and I can't pin it like I just did for the one hour thx.
1:24:04,1:24:05,41327c6b-fe54-449a-94aa-09f0b291dd58,Maybe this is.
1:24:05,1:24:08,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,I can either yeah yeah I can't pin maybe or.
1:24:09,1:24:12,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah I don't have I don't.
1:24:14,1:24:16,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," All right, well."
1:24:18,1:24:26,29ed6943-18c9-4b1d-ab32-b1a83df77d84," I guess it's like locked by enemies like main group rush, do you want to like ask them if they'll give you access to like change it, since you're the mega pod later."
1:24:27,1:24:29,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah I mean I should take a habit for that.
1:24:31,1:24:31,41327c6b-fe54-449a-94aa-09f0b291dd58,I can ask.
1:24:32,1:24:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,You how did you pin it in the other.
1:24:35,1:24:39,29ed6943-18c9-4b1d-ab32-b1a83df77d84,You click the more option on a message that says like pendants.
1:24:39,1:24:40,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,has more options okay.
1:24:40,1:24:43,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,So I never see that which is interesting.
1:24:43,1:24:45,29ed6943-18c9-4b1d-ab32-b1a83df77d84,huh I do.
1:24:45,1:24:51,41327c6b-fe54-449a-94aa-09f0b291dd58,It in our private one in the like you know pod channel.
1:24:51,1:24:53,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah I can't come there either oh.
1:24:56,1:24:57,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so.
1:24:58,1:25:02,41327c6b-fe54-449a-94aa-09f0b291dd58,How can we get everyone on skirt now like.
1:25:03,1:25:05,41327c6b-fe54-449a-94aa-09f0b291dd58,email them again the ones missing.
1:25:06,1:25:14,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," Well, so we don't know yet who's missing until they until they make this part command for us in order to check the users."
1:25:15,1:25:16,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Because there's workbench.
1:25:16,1:25:20,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," Yet this court won't show us, who is in the Channel and."
1:25:20,1:25:22,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,offline so they're offline or.
1:25:22,1:25:25,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,invisible we won't know if they've joined.
1:25:26,1:25:28,41327c6b-fe54-449a-94aa-09f0b291dd58," By but I found the trick, I think."
1:25:28,1:25:35,41327c6b-fe54-449a-94aa-09f0b291dd58," them today, so it looks like we can search people here."
1:25:36,1:25:37,41327c6b-fe54-449a-94aa-09f0b291dd58,So.
1:25:37,1:25:39,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,I yeah you can search for their name.
1:25:39,1:25:43,41327c6b-fe54-449a-94aa-09f0b291dd58," that's right the Ad, starting with the ads like you know you can search the name."
1:25:44,1:25:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,that's true yeah you can search if they're here.
1:25:46,1:25:49,,Like let's I don't know.
1:25:52,1:25:55,41327c6b-fe54-449a-94aa-09f0b291dd58," it's not here, I guess here as well."
1:25:57,1:26:02,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah like in your message bar, you can also search people by starting with."
1:26:05,1:26:08,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah that's how I found you guys.
1:26:09,1:26:11,41327c6b-fe54-449a-94aa-09f0b291dd58," You know, it might be useful."
1:26:11,1:26:13,fc07718b-853d-4a8f-8fd8-3c08aa713ede,That offline people too.
1:26:14,1:26:15,41327c6b-fe54-449a-94aa-09f0b291dd58,I think so yeah.
1:26:16,1:26:17,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Let me try.
1:26:18,1:26:20,fc07718b-853d-4a8f-8fd8-3c08aa713ede," If it does, I know something really is just one person."
1:26:24,1:26:25,41327c6b-fe54-449a-94aa-09f0b291dd58,And also like it.
1:26:27,1:26:29,,shows everyone.
1:26:30,1:26:43,41327c6b-fe54-449a-94aa-09f0b291dd58," In that place which message before like in each channel when we start with add, I think it shows the people who have messaged there before so it's it's not really."
1:26:44,1:26:47,41327c6b-fe54-449a-94aa-09f0b291dd58,The people who are in this channel is just about.
1:26:47,1:26:48,,People who message.
1:26:49,1:26:52,41327c6b-fe54-449a-94aa-09f0b291dd58,So these still need to search the people who never messaged before.
1:26:58,1:27:09,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so yeah I guess we just did to just keep emailing until they show an activity somewhere in this court like maybe introduction they introduce themselves.
1:27:16,1:27:23,41327c6b-fe54-449a-94aa-09f0b291dd58," Better how many students, how many of your students do you expect that they will attend."
1:27:24,1:27:26,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,For I think for me.
1:27:26,1:27:27,41327c6b-fe54-449a-94aa-09f0b291dd58,Yours is for.
1:27:27,1:27:28,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Free course.
1:27:29,1:27:30,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
1:27:31,1:27:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84,so far.
1:27:33,1:27:33,,that's.
1:27:35,1:27:36,a1958a61-a8ce-4002-9980-c66db01f95fe,At least two.
1:27:38,1:27:39,41327c6b-fe54-449a-94aa-09f0b291dd58,Zero wow.
1:27:39,1:27:43,fc07718b-853d-4a8f-8fd8-3c08aa713ede," Well, I only have one student whose message, and this is not showing up."
1:27:44,1:27:44,41327c6b-fe54-449a-94aa-09f0b291dd58,Oh.
1:27:46,1:27:47,41327c6b-fe54-449a-94aa-09f0b291dd58,Isaac yeah.
1:27:47,1:27:47,,I.
1:27:49,1:27:49,41327c6b-fe54-449a-94aa-09f0b291dd58,Oh that's.
1:27:50,1:27:55,41327c6b-fe54-449a-94aa-09f0b291dd58," A interesting, so I guess, we are mostly junior part like."
1:27:57,1:28:00,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so probably a lot of sense.
1:28:00,1:28:02,fc07718b-853d-4a8f-8fd8-3c08aa713ede," I have a mathematics, Professor."
1:28:09,1:28:09,fc07718b-853d-4a8f-8fd8-3c08aa713ede,neuroscience data.
1:28:15,1:28:17,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Professor my last year to.
1:28:17,1:28:22,29ed6943-18c9-4b1d-ab32-b1a83df77d84,He had forced his his graduate students come so he said he did himself to slows more fair.
1:28:23,1:28:24,41327c6b-fe54-449a-94aa-09f0b291dd58,wow.
1:28:26,1:28:30,41327c6b-fe54-449a-94aa-09f0b291dd58,interesting how come you you got the senior pot like.
1:28:30,1:28:33,fc07718b-853d-4a8f-8fd8-3c08aa713ede,I don't know what's happening yeah.
1:28:33,1:28:37,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah he somehow he got tagged as a super genius.
1:28:39,1:28:43,29ed6943-18c9-4b1d-ab32-b1a83df77d84," I guess, if you like, thought your description saying you don't have any neuroscience experience."
1:28:44,1:28:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,might get the.
1:28:45,1:28:46,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,message yeah.
1:28:46,1:28:50,41327c6b-fe54-449a-94aa-09f0b291dd58,Probably some maybe citations and looked up your Google scholar or.
1:28:52,1:28:53,41327c6b-fe54-449a-94aa-09f0b291dd58,Maybe degrees.
1:28:56,1:28:56,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
1:28:56,1:28:57,fc07718b-853d-4a8f-8fd8-3c08aa713ede,Once vacation so I don't know.
1:29:01,1:29:07,41327c6b-fe54-449a-94aa-09f0b291dd58," Nice Thank you next time around, better like it's actually more fun, you know it's more."
1:29:08,1:29:22,41327c6b-fe54-449a-94aa-09f0b291dd58,chill and also more refreshing when they really don't know anything you practice better teaching like they don't ask difficult questions so you can actually as there are a lot of their questions yeah.
1:29:23,1:29:23,,cool.
1:29:25,1:29:28,41327c6b-fe54-449a-94aa-09f0b291dd58,Anything else love to this cause.
1:29:29,1:29:32,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,So are we all in the same we're all yesterday.
1:29:33,1:29:36,41327c6b-fe54-449a-94aa-09f0b291dd58,Yesterday human or an Eastern time zone.
1:29:36,1:29:38,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah are you.
1:29:38,1:29:39,41327c6b-fe54-449a-94aa-09f0b291dd58,i'm not.
1:29:42,1:29:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," Okay, but we're on the same time slot yes yeah."
1:29:45,1:29:49,41327c6b-fe54-449a-94aa-09f0b291dd58,I just chose my time slot late night.
1:29:50,1:30:04,41327c6b-fe54-449a-94aa-09f0b291dd58," Because I mean yeah it's hard for me to do my day because i'm still working in the company, so I still have some obligations to do in the morning yeah right."
1:30:06,1:30:06,,cool.
1:30:07,1:30:09,41327c6b-fe54-449a-94aa-09f0b291dd58,Anything else.
1:30:12,1:30:14,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,As we're ready for tomorrow.
1:30:15,1:30:16,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah.
1:30:18,1:30:22,0b2e580e-b701-42a7-a355-253910aa8871," So actually after the hour break, then the next person takes takes over right to."
1:30:22,1:30:23,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Teach him yeah.
1:30:24,1:30:30,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," And I guess, we can just hang in the chat just let them know next."
1:30:30,1:30:33,fc07718b-853d-4a8f-8fd8-3c08aa713ede,Is the hour America like specific time or just when the students feel like it.
1:30:34,1:30:36,41327c6b-fe54-449a-94aa-09f0b291dd58," Ah, no specific time."
1:30:40,1:30:46,a1958a61-a8ce-4002-9980-c66db01f95fe," I think it's an iron after the first session, and then the hour break and it's there are half second session."
1:30:49,1:30:51,41327c6b-fe54-449a-94aa-09f0b291dd58,one hour 45 minutes.
1:30:51,1:30:54,41327c6b-fe54-449a-94aa-09f0b291dd58,Like like he wasn't the slide that break down.
1:30:55,1:30:55,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Not the same.
1:30:55,1:30:59,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,schedule is like a normal day just without the intro and natural.
1:31:01,1:31:05,fc07718b-853d-4a8f-8fd8-3c08aa713ede," yeah yes, like in the slides that they presented that word schedule like."
1:31:05,1:31:09,a1958a61-a8ce-4002-9980-c66db01f95fe,Right yeah hour 45 minute and our break and i'm afraid.
1:31:10,1:31:13,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah and I think they're supposed to be watching to our true.
1:31:15,1:31:21,41327c6b-fe54-449a-94aa-09f0b291dd58," haha no, there is no i'll try after before the break yeah so there's only after after the second session."
1:31:22,1:31:25,41327c6b-fe54-449a-94aa-09f0b291dd58,So they're gonna be watching intros and outros separately by themselves.
1:31:26,1:31:40,41327c6b-fe54-449a-94aa-09f0b291dd58," But I think we should really encourage them because they usually don't, so we should maybe start the day with checking and asking questions discussing the intro because because you really interest really important in terms of."
1:31:42,1:31:49,41327c6b-fe54-449a-94aa-09f0b291dd58," Being actually doing the content, the ultra is not that important it's usually high level like research directions and."
1:31:51,1:32:00,41327c6b-fe54-449a-94aa-09f0b291dd58," I mean it's good about not super essential to do, for example, the next day, because each days usually different so Delta, is not that essential to do the next day."
1:32:01,1:32:12,41327c6b-fe54-449a-94aa-09f0b291dd58," But your intro is like a super important some of them are really heavy it will be even better if we asked them to watch of days before like one day before, rather than just before the."
1:32:13,1:32:19,41327c6b-fe54-449a-94aa-09f0b291dd58,Exercise because sometimes they need to spend more time and go and learn more and.
1:32:20,1:32:23,41327c6b-fe54-449a-94aa-09f0b291dd58,Like they might have a questions to ask.
1:32:24,1:32:34,41327c6b-fe54-449a-94aa-09f0b291dd58," So so before each day, we should, I think, say go watch out for an intro of the next day and start asking questions in the discord."
1:32:36,1:32:40,41327c6b-fe54-449a-94aa-09f0b291dd58," And yeah make sure you know and practice, the intro context."
1:32:43,1:32:44,,yeah.
1:33:14,1:33:21,41327c6b-fe54-449a-94aa-09f0b291dd58,So are we gonna do that thing that I said that be create one post.
1:33:23,1:33:28,41327c6b-fe54-449a-94aa-09f0b291dd58,For each session and then ask people to thumbs up for that session.
1:33:30,1:33:42,41327c6b-fe54-449a-94aa-09f0b291dd58," So that we can actually keep track of how people are coming in each day because some people, students, some students some students emailed me that they're coming only sometimes some days."
1:33:43,1:33:47,41327c6b-fe54-449a-94aa-09f0b291dd58,So that's also helpful to keep track of how many people are coming.
1:33:48,1:33:52,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so so then each person each person during that session can.
1:33:53,1:34:00,41327c6b-fe54-449a-94aa-09f0b291dd58," Post and we will sequentially post after another, in the same order, it will kind of be spamming their."
1:34:02,1:34:04,41327c6b-fe54-449a-94aa-09f0b291dd58,application and also allowing them to.
1:34:06,1:34:07,41327c6b-fe54-449a-94aa-09f0b291dd58,Up separately.
1:34:10,1:34:16,41327c6b-fe54-449a-94aa-09f0b291dd58,So the first person I think Isaac you're gonna write the boiler plates that we will copy and paste.
1:34:20,1:34:21,0b2e580e-b701-42a7-a355-253910aa8871,No pressure haha.
1:34:21,1:34:21,,Oh.
1:34:22,1:34:27,0b2e580e-b701-42a7-a355-253910aa8871,yeah so i'm just gonna say thumbs up if you plan on attending or do you want me to.
1:34:27,1:34:30,0b2e580e-b701-42a7-a355-253910aa8871,give an introduction to just introduce yourself.
1:34:30,1:34:34,41327c6b-fe54-449a-94aa-09f0b291dd58,And you will be doing this happy too excited to.
1:34:36,1:34:37,41327c6b-fe54-449a-94aa-09f0b291dd58,Give a thumbs up if you wanna.
1:34:39,1:34:41,41327c6b-fe54-449a-94aa-09f0b291dd58,If you are joining my session.
1:34:42,1:34:46,0b2e580e-b701-42a7-a355-253910aa8871," Okay, and then everyone else will sequentially say in my session is here, sums up."
1:34:47,1:34:55,41327c6b-fe54-449a-94aa-09f0b291dd58," yeah okay yeah let's not make it to personas that we can actually copy paste if you make your papers, it will be plagiarism if the topic."
1:34:56,1:35:00,41327c6b-fe54-449a-94aa-09f0b291dd58,So it is Hello i'm already like Mrs i'll be.
1:35:01,1:35:04,41327c6b-fe54-449a-94aa-09f0b291dd58,Your session ta for this.
1:35:05,1:35:08,41327c6b-fe54-449a-94aa-09f0b291dd58,Give a thumbs up if you're going to go.
1:35:09,1:35:13,0b2e580e-b701-42a7-a355-253910aa8871," Okay, should we do, should we do sessions or days like day one day."
1:35:13,1:35:15,41327c6b-fe54-449a-94aa-09f0b291dd58," sessions, we are dividing per session."
1:35:15,1:35:16,41327c6b-fe54-449a-94aa-09f0b291dd58,Right so because.
1:35:17,1:35:21,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," Yes, okay one second one for us yeah."
1:35:21,1:35:28,41327c6b-fe54-449a-94aa-09f0b291dd58," So we are allowing them like super flexibility so that they can even choose to our blogs, not the whole day."
1:35:30,1:35:38,0b2e580e-b701-42a7-a355-253910aa8871,yeah I just think there might be more questions created like oh what's what's the first session what's the second session for each day how do I know which one to sign up for.
1:35:38,1:35:48,41327c6b-fe54-449a-94aa-09f0b291dd58,Oh alright so yeah give the name of the contents like people say session one of calculus or session to of linear algebra.
1:35:49,1:35:53,29ed6943-18c9-4b1d-ab32-b1a83df77d84,But they've never seen a notebooks they don't know the format of like sessions and like tutorials and that kind of thing.
1:35:55,1:35:55,29ed6943-18c9-4b1d-ab32-b1a83df77d84,they like.
1:35:56,1:35:58,29ed6943-18c9-4b1d-ab32-b1a83df77d84,To be one on linear algebra.
1:36:00,1:36:11,41327c6b-fe54-449a-94aa-09f0b291dd58," But I think yeah they don't need to go look up the format just yet they just need to know how much time you will take, we just need to say each session is like two hour."
1:36:11,1:36:23,41327c6b-fe54-449a-94aa-09f0b291dd58," And we will do linear algebra like how we do it is a surprise to them like they just need to decide whether they know the topic, they are available, and I mean they like you're not."
1:36:25,1:36:26,41327c6b-fe54-449a-94aa-09f0b291dd58,As I don't think.
1:36:26,1:36:27,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Is there a way to be.
1:36:29,1:36:34,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Is there a way to create a time that will show up as local time in discord.
1:36:35,1:36:37,41327c6b-fe54-449a-94aa-09f0b291dd58,Oh yeah that will be really helpful as.
1:36:37,1:36:43,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," possible, because then we could then we could just say what session one is like this."
1:36:43,1:36:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,From here.
1:36:44,1:36:45,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," From this time, this time."
1:36:48,1:36:52,41327c6b-fe54-449a-94aa-09f0b291dd58,Why or how but we just pin the schedule of every day.
1:36:53,1:36:55,41327c6b-fe54-449a-94aa-09f0b291dd58,I keep referring to it.
1:36:56,1:36:56,fc07718b-853d-4a8f-8fd8-3c08aa713ede,Because like.
1:36:57,1:36:58,41327c6b-fe54-449a-94aa-09f0b291dd58,Ah yeah.
1:37:05,1:37:19,41327c6b-fe54-449a-94aa-09f0b291dd58," Okay, then let's be clear for the first time, like let's give actually time slots for the for the refresher but i'll find a way to keep reminding them of that schedule every day."
1:37:27,1:37:28,41327c6b-fe54-449a-94aa-09f0b291dd58,isn't that better.
1:37:29,1:37:29,41327c6b-fe54-449a-94aa-09f0b291dd58,than thumbs up.
1:37:35,1:37:39,0b2e580e-b701-42a7-a355-253910aa8871,send it to the mega pod you're saying calendar invite.
1:37:39,1:37:41,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah so for for each.
1:37:41,1:37:47,41327c6b-fe54-449a-94aa-09f0b291dd58," of our sessions, he will create a calendar invite so that you know if they're joining."
1:37:47,1:37:53,41327c6b-fe54-449a-94aa-09f0b291dd58,They say yes appear exactly how much time is it and we will know how many people are joining.
1:37:56,1:37:59,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,So that I don't be I think that'll create.
1:38:02,1:38:05,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,That would be like six invites.
1:38:05,1:38:15,29ed6943-18c9-4b1d-ab32-b1a83df77d84," yeah I think it's more of it like if if given the numbers of who we have right now like, if I know Max 20 people like I think it's good for me like it's actually change what i'm going to do, and then."
1:38:16,1:38:23,29ed6943-18c9-4b1d-ab32-b1a83df77d84," If I have like a lot of people I can just email on the discord or someone's available to income join, because we are all the ways you can't join what's the point of."
1:38:24,1:38:24,29ed6943-18c9-4b1d-ab32-b1a83df77d84,me la.
1:38:24,1:38:27,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Tony or five students like i'm still going to.
1:38:28,1:38:31,41327c6b-fe54-449a-94aa-09f0b291dd58,Work last doesn't make so much sense to know how many people are joining.
1:38:31,1:38:41,29ed6943-18c9-4b1d-ab32-b1a83df77d84,And for the students like they're they're so confused right now I like they're all messaged me about like this little thing that little thing and I don't want to create something else for them to worry about like a.
1:38:43,1:38:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Like here's the zoom room if you're going to the.
1:38:44,1:38:50,29ed6943-18c9-4b1d-ab32-b1a83df77d84," Pre course you just use this every day, you know and it'll be seven if you want to drop in or now or whatever like."
1:38:51,1:38:51,a1958a61-a8ce-4002-9980-c66db01f95fe,yeah.
1:38:52,1:38:53,29ed6943-18c9-4b1d-ab32-b1a83df77d84," Full simpler, but doesn't have to be."
1:38:54,1:39:01,29ed6943-18c9-4b1d-ab32-b1a83df77d84," we're not going to see these people again, you know we're going to see like eight of them 10 of them it'll be a complete different groups and then we'll have like our own formats and everything."
1:39:03,1:39:04,29ed6943-18c9-4b1d-ab32-b1a83df77d84,I don't know.
1:39:04,1:39:06,0b2e580e-b701-42a7-a355-253910aa8871,I feel yeah I agree with that.
1:39:07,1:39:15,41327c6b-fe54-449a-94aa-09f0b291dd58," But, but then, how do we make sure that they are actually know the timing, because it's their first time probably they're gonna some of them are gonna be confused about the schedule."
1:39:17,1:39:17,a1958a61-a8ce-4002-9980-c66db01f95fe,Maybe.
1:39:19,1:39:19,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Like.
1:39:20,1:39:26,29ed6943-18c9-4b1d-ab32-b1a83df77d84,You know the day starts at 130 Eastern time and I tell them to convert it into their own time zone if they're not in in my time zone.
1:39:26,1:39:27,29ed6943-18c9-4b1d-ab32-b1a83df77d84,And then.
1:39:28,1:39:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84,We can just tell them the second don't take like an hour break whoever's that day.
1:39:33,1:39:40,29ed6943-18c9-4b1d-ab32-b1a83df77d84," or in discord recruiters message, the second session starting at I think what is it like a 4:30pm Eastern or something like that."
1:39:41,1:39:42,,yeah.
1:39:44,1:39:45,a1958a61-a8ce-4002-9980-c66db01f95fe,we're just an.
1:39:45,1:39:48,a1958a61-a8ce-4002-9980-c66db01f95fe,hour before each session starts so.
1:39:48,1:39:55,a1958a61-a8ce-4002-9980-c66db01f95fe,yeah like the day for the first session is like an hour before your session supposed to start just remind everyone that starts in an hour.
1:39:55,1:39:55,a1958a61-a8ce-4002-9980-c66db01f95fe,And then.
1:39:57,1:40:02,a1958a61-a8ce-4002-9980-c66db01f95fe,For the second session whenever it goes to break just be like will rejoin in an hour and like this.
1:40:02,1:40:07,29ed6943-18c9-4b1d-ab32-b1a83df77d84," like that, because then they don't have to worry about converting times you know they just know okay one hour for whatever it is right now."
1:40:08,1:40:12,0b2e580e-b701-42a7-a355-253910aa8871," How about I like that, and then maybe just right now, as the first day."
1:40:12,1:40:18,0b2e580e-b701-42a7-a355-253910aa8871,i'll just send an kind of an overview of how the next three days are going to work there's going to be three different.
1:40:19,1:40:25,0b2e580e-b701-42a7-a355-253910aa8871,sessions on linear algebra calculus and statistics it's going to be five hours with an hour break in between.
1:40:25,1:40:27,0b2e580e-b701-42a7-a355-253910aa8871,And then we'll.
1:40:27,1:40:28,0b2e580e-b701-42a7-a355-253910aa8871,send out more information.
1:40:29,1:40:29,29ed6943-18c9-4b1d-ab32-b1a83df77d84,In one zoom.
1:40:30,1:40:31,0b2e580e-b701-42a7-a355-253910aa8871,type of thing.
1:40:31,1:40:31,,You have.
1:40:32,1:40:33,41327c6b-fe54-449a-94aa-09f0b291dd58,To get this.
1:40:33,1:40:34,41327c6b-fe54-449a-94aa-09f0b291dd58,Time right.
1:40:38,1:40:40,41327c6b-fe54-449a-94aa-09f0b291dd58,Which is going to be the same every day for them like.
1:40:40,1:40:42,41327c6b-fe54-449a-94aa-09f0b291dd58,That start time is going to be fixed every day.
1:40:43,1:40:48,41327c6b-fe54-449a-94aa-09f0b291dd58," So they just kind of really, really need to remember converted bonds and sticky."
1:40:51,1:40:54,a1958a61-a8ce-4002-9980-c66db01f95fe,Can you schedule send messages and discord.
1:40:55,1:40:55,41327c6b-fe54-449a-94aa-09f0b291dd58,The.
1:40:56,1:40:57,,question.
1:40:59,1:41:00,29ed6943-18c9-4b1d-ab32-b1a83df77d84,it's my first time using the sport I don't know.
1:41:01,1:41:02,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah yes me too.
1:41:03,1:41:03,a1958a61-a8ce-4002-9980-c66db01f95fe,I can be.
1:41:05,1:41:06,a1958a61-a8ce-4002-9980-c66db01f95fe,said enough.
1:41:06,1:41:11,a1958a61-a8ce-4002-9980-c66db01f95fe," To just like remind them like in the morning, like hey we have our project time starting it's like."
1:41:13,1:41:18,41327c6b-fe54-449a-94aa-09f0b291dd58,huh uh I mean we can just do it that couple of times manually.
1:41:19,1:41:19,,yeah.
1:41:22,1:41:24,41327c6b-fe54-449a-94aa-09f0b291dd58,find a way to get to give a reminder yeah.
1:41:25,1:41:25,a1958a61-a8ce-4002-9980-c66db01f95fe,again.
1:41:27,1:41:27,,Okay.
1:41:28,1:41:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84," guys if you're into that first message, and I can just don't look out for it."
1:41:32,1:41:42,0b2e580e-b701-42a7-a355-253910aa8871," yeah i'll do that right now and i'll send it in into the ta group real quick, just in case anyone's any comments on any given like five minutes and then send it out into the bigger message."
1:41:42,1:41:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,Thanks great.
1:41:44,1:41:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Thanks.
1:41:45,1:41:46,41327c6b-fe54-449a-94aa-09f0b291dd58,Are we still doing that thumbs up thing.
1:41:48,1:41:50,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," No, no, I don't think we I don't think we need it, I think."
1:41:51,1:41:56,29ed6943-18c9-4b1d-ab32-b1a83df77d84," Personally, like it's not again I can't plan for 28 campaign plan for five so like."
1:41:57,1:41:59,29ed6943-18c9-4b1d-ab32-b1a83df77d84,That makes a difference to me who's there who's not.
1:42:00,1:42:07,41327c6b-fe54-449a-94aa-09f0b291dd58," So So how do we know how many people are coming in general that because, like that might be important."
1:42:09,1:42:11,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah it's like I don't know like too many.
1:42:13,1:42:18,41327c6b-fe54-449a-94aa-09f0b291dd58,That might be too many like if it's 30 that's kind of too many.
1:42:18,1:42:19,fc07718b-853d-4a8f-8fd8-3c08aa713ede,I think it's definitely under 20.
1:42:20,1:42:23,fc07718b-853d-4a8f-8fd8-3c08aa713ede,Under knowing there's no more than five students right.
1:42:23,1:42:24,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,Right.
1:42:24,1:42:25,fc07718b-853d-4a8f-8fd8-3c08aa713ede,yeah I said zero.
1:42:26,1:42:27,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah three wise.
1:42:27,1:42:29,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah it's gonna be and.
1:42:30,1:42:36,29ed6943-18c9-4b1d-ab32-b1a83df77d84," I think if you're doing for a session that you can just let us know, and we still showed up like a we have a rough ballpark rest of the week."
